ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
1194171-20110416,2080018,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,02/15/2011,03/30/2011,N,04/16/2011,04/15/2013,03/30/2011,04/20/2011,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20050516,1580257,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,03/23/2005,05/12/2005,N,05/16/2005,05/15/2006,05/12/2005,05/13/2005,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1331839-20040516,1480320,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1781,Tobacco Retail Over Counter,1331839,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,05/15/2005,05/12/2004,05/12/2004,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1331839-20090416,1954971,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1781,Tobacco Retail Over Counter,1331839,RENEW,,02/17/2009,04/14/2009,N,04/16/2009,04/15/2011,04/14/2009,04/15/2009,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20060516,1682873,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,03/27/2006,05/10/2006,N,05/16/2006,05/15/2007,05/12/2006,05/15/2006,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20070516,1804907,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,03/23/2007,05/15/2007,N,05/16/2007,04/15/2009,05/15/2007,05/15/2007,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194172-20031116,1404671,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1472,Music and Dance,1194172,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,05/15/2004,11/13/2003,11/14/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20060516,1682876,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,03/27/2006,05/10/2006,N,05/16/2006,05/15/2007,05/12/2006,05/15/2006,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20060516,1682872,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,03/27/2006,05/10/2006,N,05/16/2006,05/15/2007,05/12/2006,05/15/2006,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20030516,1338445,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,03/25/2003,05/12/2003,05/12/2003,N,05/16/2003,11/15/2003,05/12/2003,05/13/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20130416,2235088,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,02/27/2013,03/12/2013,N,04/16/2013,04/15/2015,03/12/2013,03/13/2013,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194172-20020516,1229209,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1472,Music and Dance,1194172,RENEW,03/27/2002,05/15/2002,05/15/2002,N,05/16/2002,11/15/2002,05/15/2002,05/16/2002,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20011116,1194727,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,11/03/2001,01/22/2002,N,11/16/2001,05/15/2002,01/22/2002,01/22/2002,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194169-20050516,1580259,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1006,Retail Food Establishment,1194169,RENEW,,03/23/2005,05/12/2005,N,05/16/2005,05/15/2006,05/12/2005,05/13/2005,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20040516,1480319,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,05/15/2005,05/12/2004,05/12/2004,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20130416,2235087,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,02/27/2013,03/12/2013,N,04/16/2013,04/15/2015,04/01/2013,04/02/2013,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20050516,1580260,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,03/23/2005,05/12/2005,N,05/16/2005,05/15/2006,07/11/2005,07/12/2005,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20090416,1954970,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,02/17/2009,04/14/2009,N,04/16/2009,04/15/2011,04/14/2009,04/15/2009,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20090416,1954972,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,02/17/2009,04/14/2009,N,04/16/2009,04/15/2011,04/14/2009,04/15/2009,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1331839-20040216,1404672,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1781,Tobacco Retail Over Counter,1331839,RENEW,,12/15/2003,01/23/2004,N,02/16/2004,05/15/2004,12/22/2003,01/26/2004,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1331839-20050516,1580258,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1781,Tobacco Retail Over Counter,1331839,RENEW,,03/23/2005,05/12/2005,N,05/16/2005,05/15/2006,05/12/2005,05/13/2005,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194169-20030516,1338442,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1006,Retail Food Establishment,1194169,RENEW,03/25/2003,05/12/2003,05/12/2003,N,05/16/2003,05/15/2004,05/12/2003,05/13/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20150416,2380260,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,02/15/2015,04/14/2015,N,04/16/2015,04/15/2017,04/14/2015,04/15/2015,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
2262598-20130531,2262598,191,2,JO-KIM LOUNGE CORP.,Max Bar,2000 N LINCOLN AVE,CHICAGO,IL,60614,43,17,18,1476,Special Event Beer and Wine,2262598,ISSUE,05/28/2013,05/28/2013,05/31/2013,N,05/31/2013,06/02/2013,05/31/2013,05/31/2013,AAI,,,41.918335268,-87.639041576,"(41.91833526842251, -87.63904157602845)"
1194171-20150416,2380259,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,02/15/2015,04/14/2015,N,04/16/2015,04/15/2017,04/14/2015,04/15/2015,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20040516,1480322,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,05/15/2005,05/27/2004,05/28/2004,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20150416,2380258,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,02/15/2015,04/14/2015,N,04/16/2015,04/15/2017,04/14/2015,04/15/2015,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20030516,1338444,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,03/25/2003,05/12/2003,05/12/2003,N,05/16/2003,11/15/2003,05/12/2003,05/13/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20130416,2235089,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,02/27/2013,03/12/2013,N,04/16/2013,04/15/2015,03/12/2013,03/13/2013,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20021116,1278199,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,09/24/2002,11/12/2002,11/12/2002,N,11/16/2002,05/15/2003,11/12/2002,01/08/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20031116,1404669,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,05/15/2004,11/13/2003,11/14/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194169-20020516,1229206,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1006,Retail Food Establishment,1194169,RENEW,03/27/2002,05/15/2002,05/15/2002,N,05/16/2002,05/15/2003,05/15/2002,05/16/2002,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20090416,1954969,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,02/17/2009,04/14/2009,N,04/16/2009,04/15/2011,04/23/2009,04/24/2009,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20011116,1194714,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,11/03/2001,01/22/2002,N,11/16/2001,05/15/2002,01/22/2002,01/22/2002,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1331839-20070516,1804910,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1781,Tobacco Retail Over Counter,1331839,RENEW,,03/23/2007,05/15/2007,N,05/16/2007,04/15/2009,05/15/2007,05/15/2007,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20020516,1229208,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,03/27/2002,05/15/2002,05/15/2002,N,05/16/2002,11/15/2002,05/15/2002,05/16/2002,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20031116,1404670,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,05/15/2004,11/13/2003,11/14/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20050516,1580261,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,03/23/2005,05/12/2005,N,05/16/2005,05/15/2006,05/12/2005,05/13/2005,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194172-20040516,1480323,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1472,Music and Dance,1194172,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,05/15/2005,05/12/2004,05/12/2004,AAC,05/27/2004,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194172-20021116,1278200,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1472,Music and Dance,1194172,RENEW,09/24/2002,11/12/2002,11/12/2002,N,11/16/2002,05/15/2003,11/12/2002,01/08/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20020516,1229207,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,03/27/2002,05/15/2002,05/15/2002,N,05/16/2002,11/15/2002,05/15/2002,05/16/2002,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194169-20090416,1954973,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1006,Retail Food Establishment,1194169,RENEW,,02/17/2009,04/14/2009,N,04/16/2009,04/15/2011,04/14/2009,04/15/2009,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194169-20040516,1480321,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1006,Retail Food Establishment,1194169,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,05/15/2005,05/12/2004,05/12/2004,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20110416,2080017,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,02/15/2011,03/30/2011,N,04/16/2011,04/15/2013,03/30/2011,04/20/2011,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20040516,1480318,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,05/15/2005,05/12/2004,05/12/2004,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1331839-20030612,1331839,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1781,Tobacco Retail Over Counter,1331839,ISSUE,01/22/2003,05/02/2003,05/05/2003,N,06/12/2003,02/15/2004,06/11/2003,06/12/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1331839-20060516,1682875,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1781,Tobacco Retail Over Counter,1331839,RENEW,,03/27/2006,05/10/2006,N,05/16/2006,05/15/2007,05/10/2006,05/11/2006,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20110416,2080015,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,02/15/2011,03/30/2011,N,04/16/2011,04/15/2013,04/18/2011,04/20/2011,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194172-20030516,1338443,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1472,Music and Dance,1194172,RENEW,03/25/2003,05/12/2003,05/12/2003,N,05/16/2003,11/15/2003,05/12/2003,05/13/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194172-20011116,1194726,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1472,Music and Dance,1194172,RENEW,,11/03/2001,01/22/2002,N,11/16/2001,05/15/2002,01/22/2002,01/22/2002,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194171-20070516,1804909,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1471,Late Hour,1194171,RENEW,,03/23/2007,05/15/2007,N,05/16/2007,04/15/2009,05/15/2007,05/15/2007,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20030617,1335822,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,ISSUE,03/04/2003,05/02/2003,05/05/2003,N,06/17/2003,02/15/2004,06/17/2003,06/17/2003,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1335822-20040216,1404673,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1050,Public Place of Amusement,1335822,RENEW,,12/15/2003,01/23/2004,N,02/16/2004,05/15/2004,12/22/2003,03/02/2004,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194169-20060516,1682874,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1006,Retail Food Establishment,1194169,RENEW,,03/27/2006,05/10/2006,N,05/16/2006,05/15/2007,05/10/2006,05/11/2006,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194169-20070516,1804908,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1006,Retail Food Establishment,1194169,RENEW,,03/23/2007,05/15/2007,N,05/16/2007,04/15/2009,05/15/2007,05/15/2007,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1194170-20070516,1804911,191,1,JO-KIM LOUNGE CORP.,MAX BAR,2247 N LINCOLN AVE,CHICAGO,IL,60614,43,35,18,1470,Tavern,1194170,RENEW,,03/23/2007,05/15/2007,N,05/16/2007,04/15/2009,05/15/2007,05/15/2007,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1048-20020516,1229211,195,1,GEORGE ZAYED,G & Z RESTAURANT,235 N ASHLAND AVE,CHICAGO,IL,60607,27,33,12,1470,Tavern,1048,RENEW,03/27/2002,05/20/2002,05/13/2002,N,05/16/2002,11/15/2002,05/20/2002,05/21/2002,AAI,,,41.886491383,-87.666864575,"(41.88649138251822, -87.6668645750203)"
1049-20020516,1229210,195,1,GEORGE ZAYED,G & Z RESTAURANT,235 N ASHLAND AVE,CHICAGO,IL,60607,27,33,12,1781,Tobacco Retail Over Counter,1049,RENEW,03/27/2002,05/20/2002,05/13/2002,N,05/16/2002,05/15/2003,05/20/2002,05/21/2002,AAI,,,41.886491383,-87.666864575,"(41.88649138251822, -87.6668645750203)"
1048-20030516,1338447,195,1,GEORGE ZAYED,G & Z RESTAURANT,235 N ASHLAND AVE,CHICAGO,IL,60607,27,33,12,1470,Tavern,1048,RENEW,03/25/2003,05/08/2003,05/08/2003,N,05/16/2003,11/15/2003,05/08/2003,05/09/2003,AAI,,,41.886491383,-87.666864575,"(41.88649138251822, -87.6668645750203)"
1047-20020516,1229212,195,1,GEORGE ZAYED,G & Z RESTAURANT,235 N ASHLAND AVE,CHICAGO,IL,60607,27,33,12,1006,Retail Food Establishment,1047,RENEW,03/27/2002,05/20/2002,05/13/2002,N,05/16/2002,05/15/2003,05/20/2002,05/21/2002,AAI,,,41.886491383,-87.666864575,"(41.88649138251822, -87.6668645750203)"
1048-20021116,1278202,195,1,GEORGE ZAYED,G & Z RESTAURANT,235 N ASHLAND AVE,CHICAGO,IL,60607,27,33,12,1470,Tavern,1048,RENEW,09/24/2002,11/12/2002,11/12/2002,N,11/16/2002,05/15/2003,11/12/2002,11/14/2002,AAI,,,41.886491383,-87.666864575,"(41.88649138251822, -87.6668645750203)"
1048-20031116,1404674,195,1,GEORGE ZAYED,G & Z RESTAURANT,235 N ASHLAND AVE,CHICAGO,IL,60607,27,33,12,1470,Tavern,1048,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,05/15/2004,11/13/2003,11/14/2003,AAI,,,41.886491383,-87.666864575,"(41.88649138251822, -87.6668645750203)"
1047-20030516,1338448,195,1,GEORGE ZAYED,G & Z RESTAURANT,235 N ASHLAND AVE,CHICAGO,IL,60607,27,33,12,1006,Retail Food Establishment,1047,RENEW,03/25/2003,05/08/2003,05/08/2003,N,05/16/2003,05/15/2004,05/08/2003,05/09/2003,AAI,,,41.886491383,-87.666864575,"(41.88649138251822, -87.6668645750203)"
1049-20030516,1338446,195,1,GEORGE ZAYED,G & Z RESTAURANT,235 N ASHLAND AVE,CHICAGO,IL,60607,27,33,12,1781,Tobacco Retail Over Counter,1049,RENEW,03/25/2003,05/08/2003,05/08/2003,N,05/16/2003,05/15/2004,05/08/2003,05/09/2003,AAI,,,41.886491383,-87.666864575,"(41.88649138251822, -87.6668645750203)"
1050-20040516,1404676,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1006,Retail Food Establishment,1050,RENEW,,03/17/2004,05/11/2004,N,05/16/2004,02/15/2005,05/11/2004,05/12/2004,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
1050-20070216,1772767,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1006,Retail Food Establishment,1050,RENEW,,12/20/2006,02/03/2007,N,02/16/2007,02/15/2009,02/03/2007,02/05/2007,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
1051-20050216,1548588,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1475,Consumption on Premises - Incidental Activity,1051,RENEW,,12/20/2004,01/18/2005,N,02/16/2005,02/15/2006,01/18/2005,01/19/2005,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
1051-20031116,1404675,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1475,Consumption on Premises - Incidental Activity,1051,RENEW,,09/26/2003,11/12/2003,N,11/16/2003,02/15/2004,11/12/2003,11/12/2003,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
1051-20060216,1650374,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1475,Consumption on Premises - Incidental Activity,1051,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,03/27/2006,03/28/2006,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
1051-20021116,1278203,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1475,Consumption on Premises - Incidental Activity,1051,RENEW,09/24/2002,10/29/2002,10/29/2002,N,11/16/2002,05/15/2003,10/29/2002,10/30/2002,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
1051-20090216,1943685,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1475,Consumption on Premises - Incidental Activity,1051,RENEW,,12/15/2008,02/09/2009,N,02/16/2009,02/15/2011,02/09/2009,02/10/2009,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
1050-20060216,1650373,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1006,Retail Food Establishment,1050,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/14/2006,02/15/2006,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
1051-20020516,1229214,196,1,"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.","MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",3431 W PETERSON AVE,CHICAGO,IL,60659,39,41,17,1475,Consumption on Premises - Incidental Activity,1051,RENEW,03/27/2002,05/13/2002,05/13/2002,N,05/16/2002,11/15/2002,05/13/2002,05/14/2002,AAI,,,41.99019852,-87.715262373,"(41.990198520314, -87.71526237304488)"
